food,hotel,shopping,service,beauty,travel,entertainment,sports,education,media,medicine,car,traffic,finace,estate,company,government
1,0,15,49,4,2,0,2,25,0,9,8,16,9,7,2,9
6,10,31,21,3,2,2,0,10,5,28,0,0,28,25,7,14
22,12,17,5,1,2,14,3,11,0,4,30,42,6,10,4,9
8,3,8,5,3,0,0,5,10,0,3,4,51,12,0,17,4
1,0,0,8,0,0,0,1,0,0,18,0,13,15,95,0,22
1,0,13,4,4,2,0,0,12,0,12,0,8,29,73,6,11
6,10,11,39,11,5,4,4,9,0,12,0,6,22,8,8,38
0,13,23,21,7,2,0,0,27,0,22,1,27,20,8,0,21
16,19,29,28,17,0,6,2,17,0,13,0,5,18,6,11,5
12,12,27,36,10,2,10,0,15,0,2,0,12,15,4,3,32
7,50,19,11,9,28,2,0,8,0,6,0,19,11,14,1,7
6,6,6,15,18,15,3,3,31,0,7,0,2,11,60,2,7
9,1,5,4,6,0,0,0,18,0,47,28,11,6,39,8,10
11,15,15,35,8,3,2,2,8,2,4,1,53,15,2,2,14
7,0,32,30,7,1,8,2,4,0,18,21,39,0,5,2,17
11,16,3,19,0,15,0,0,2,0,6,3,38,43,9,7,23
25,0,18,6,20,0,3,3,42,0,7,12,5,4,15,14,18
2,0,0,25,1,0,0,0,122,0,0,6,11,5,2,0,0
0,16,15,17,0,0,1,0,21,0,0,2,40,0,24,3,24
10,1,11,7,32,3,0,1,40,2,11,5,11,7,14,4,32
12,6,17,20,1,4,18,0,0,6,12,0,41,0,6,3,46
3,1,27,20,7,0,2,0,10,0,0,31,25,2,48,0,2
7,9,30,34,4,1,4,1,21,0,9,0,12,16,2,6,36
7,0,58,36,15,0,0,0,17,0,0,0,0,0,45,18,0
17,9,7,4,2,0,1,0,46,8,0,0,40,2,2,0,51
21,5,24,12,23,1,0,0,9,0,15,3,58,4,1,12,3
0,0,22,0,14,0,0,0,13,0,21,0,0,3,10,6,99
8,8,4,0,6,0,2,0,5,0,5,12,18,0,0,10,81
9,5,21,8,11,0,11,0,0,0,7,3,107,4,0,0,9
10,2,18,27,5,11,2,0,6,0,5,30,6,6,20,5,39
7,1,9,3,10,0,1,1,7,0,13,0,2,3,17,14,22
15,0,6,11,13,0,2,0,19,2,26,19,29,0,2,0,9
3,3,17,52,5,5,0,0,17,0,6,12,24,13,11,3,22
2,0,9,56,13,0,17,0,21,4,0,0,48,11,11,0,1
9,2,6,13,6,1,4,1,2,3,15,3,22,4,14,2,4
8,6,5,7,2,19,4,3,14,0,5,2,37,5,64,2,10
7,0,27,24,0,0,0,0,24,0,22,15,34,0,0,0,6
1,0,0,2,0,2,0,0,6,0,2,0,0,0,41,1,1
6,3,12,7,0,1,5,1,13,0,10,0,12,12,1,9,22
8,0,5,13,10,36,5,0,38,2,8,1,40,0,17,11,0
2,5,73,16,11,0,4,0,0,0,10,0,30,5,3,0,34
6,20,16,9,2,0,1,0,6,0,13,0,42,8,44,2,1
4,2,5,53,5,0,3,0,10,0,3,2,28,2,0,59,17
13,0,13,20,7,0,0,0,6,0,6,36,8,7,16,3,13
8,2,18,26,17,0,7,0,26,0,24,0,10,0,20,12,23
0,0,38,0,0,0,0,0,0,0,95,0,0,42,21,0,0
26,0,7,10,0,0,0,0,0,0,56,0,14,0,49,29,6
6,0,3,1,7,8,6,1,3,0,0,0,10,18,79,1,10
30,0,25,26,21,0,12,0,29,0,19,4,8,14,3,3,0
11,7,1,13,5,3,0,0,3,7,8,9,21,17,0,6,9
6,2,38,9,25,2,0,0,26,0,28,0,8,3,22,14,12
0,0,38,60,1,0,0,0,19,0,0,0,0,0,0,1,78
8,0,1,8,0,3,0,0,31,5,16,0,14,1,57,1,7
0,0,0,6,0,0,0,0,44,0,43,0,0,0,87,18,0
1,6,0,5,4,9,0,0,26,0,0,27,55,3,21,0,9
27,0,14,5,0,0,4,0,56,0,8,0,16,0,0,20,16
3,12,39,22,6,16,1,0,16,0,11,0,15,9,4,5,34
4,4,6,22,3,2,5,4,16,0,8,1,6,65,21,6,17
1,0,36,3,12,0,4,0,74,0,0,0,7,0,0,0,1
17,7,19,7,5,0,7,7,31,1,24,0,9,16,36,8,0
0,0,10,83,13,0,0,0,10,0,2,0,48,8,0,16,4
0,0,83,10,5,0,0,0,0,0,3,87,0,5,1,0,3
18,0,0,19,0,3,0,0,11,0,0,9,0,0,0,13,0
7,8,5,31,33,1,6,0,19,0,33,0,7,9,4,19,9
0,0,0,0,0,9,0,0,34,0,0,23,48,0,20,0,8
20,0,60,24,4,1,9,0,7,0,2,9,7,19,0,11,20
7,6,6,20,2,1,0,0,0,0,5,8,40,6,8,0,2
33,4,4,61,3,2,0,0,3,0,17,12,39,1,0,0,17
0,0,0,34,0,0,0,0,98,0,0,0,1,36,27,0,0
0,0,0,0,0,41,0,0,0,0,0,0,0,9,6,0,119
4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
40,0,7,41,6,0,2,0,56,0,0,0,0,12,33,0,0
3,1,6,3,0,0,0,0,3,0,6,139,4,1,24,4,0
0,0,37,74,0,0,0,0,22,0,0,7,0,0,6,0,2
4,5,8,20,6,0,0,8,7,0,13,1,58,0,21,6,33
23,10,15,8,10,2,10,0,11,0,25,0,15,18,27,4,13
20,1,27,18,2,0,3,0,0,0,0,109,5,5,0,1,2
16,0,10,22,0,0,0,0,43,2,0,25,16,2,0,0,6
33,0,66,12,5,0,0,0,17,0,14,0,0,0,47,1,0
36,10,1,5,9,13,0,0,11,5,4,0,30,16,11,8,33
0,0,36,0,15,0,0,0,15,0,56,0,0,17,43,9,5
16,30,9,9,16,0,1,0,7,2,7,3,83,7,2,1,0
0,0,1,4,4,17,0,0,46,0,3,0,0,3,9,0,3
10,13,14,6,0,0,0,0,4,0,10,51,26,9,29,0,22
14,7,28,16,3,8,6,2,2,1,4,0,16,5,76,3,3
12,6,24,22,19,1,2,1,6,0,2,3,76,3,6,2,5
9,16,17,53,14,0,1,2,31,0,10,1,14,1,3,15,3
0,0,5,36,3,1,0,0,23,0,23,8,58,0,28,0,11
7,12,36,9,20,0,1,0,6,6,2,2,13,11,15,2,16
10,1,5,14,7,0,8,3,11,0,38,0,21,25,22,11,18
13,34,0,16,13,7,0,0,0,0,12,0,84,0,6,0,9
9,9,9,7,1,6,11,3,5,1,8,0,2,9,5,0,10
11,9,11,11,5,0,1,1,7,1,0,108,5,7,5,1,9
8,0,17,46,2,0,0,0,2,0,16,10,2,1,81,2,6
33,0,7,9,8,4,14,0,25,0,17,0,4,8,37,9,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
16,0,6,11,0,0,0,0,14,0,1,73,3,0,0,2,69
14,3,12,8,1,1,1,0,24,0,39,33,10,4,1,5,36
6,6,32,34,4,28,2,0,12,0,7,0,9,8,6,4,35
4,3,13,14,15,0,0,0,37,0,1,0,104,0,0,3,0
0,9,60,30,15,0,0,0,17,0,6,0,27,6,0,5,19
0,0,0,9,40,0,0,0,80,0,0,29,29,0,9,0,0
12,9,10,2,5,0,10,7,3,0,16,4,42,21,40,0,13
11,11,27,5,1,0,0,0,3,0,30,0,23,3,17,10,53
12,0,24,18,20,0,5,4,21,0,35,0,19,7,16,7,8
11,0,1,10,0,0,0,0,0,0,0,74,38,0,0,23,0
10,0,0,11,8,0,0,8,0,0,60,0,0,29,16,0,17
10,1,39,63,4,1,4,0,6,1,9,1,27,13,2,0,11
5,5,2,3,0,0,0,0,2,0,10,0,0,0,76,10,3
34,0,12,8,11,0,0,0,2,0,3,99,13,3,0,2,7
0,2,1,163,0,0,0,0,0,2,2,0,7,3,3,0,14
22,7,4,31,10,0,0,0,25,3,22,0,29,7,9,0,25
10,2,4,4,0,63,6,4,29,0,9,9,8,14,10,4,16
6,1,6,5,0,9,0,2,30,3,28,21,0,12,7,1,61
0,0,32,0,0,5,0,0,8,7,0,0,12,0,3,0,65
8,3,12,25,41,1,1,1,30,0,16,0,6,1,28,5,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,3,6,0,0,52,0,15,0,0,12,53,0,24
6,8,5,5,5,28,0,0,67,3,5,2,25,22,4,5,4
1,0,0,7,0,0,1,2,26,0,4,0,0,9,7,1,133
16,6,19,19,2,5,5,0,14,2,36,20,13,10,4,4,15
3,0,0,33,0,61,15,0,0,6,0,1,27,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
12,3,4,104,1,5,8,3,13,0,6,0,6,7,7,3,11
32,0,48,0,0,0,7,0,0,0,0,0,28,26,10,40,5
0,9,0,55,0,0,4,0,5,0,9,0,67,0,38,9,0
4,22,2,29,0,0,1,0,0,0,0,0,13,0,82,0,38
34,17,13,29,9,18,10,2,0,3,7,1,29,7,0,7,6
16,20,9,3,0,8,24,19,15,2,25,0,3,26,12,0,9
3,0,0,65,19,0,5,4,15,0,15,11,0,35,17,2,2
0,1,7,4,2,0,0,0,14,0,7,11,73,0,18,4,4
6,3,4,8,1,0,2,2,0,0,0,0,8,9,4,2,144
7,0,1,12,1,0,6,0,122,3,5,20,2,11,3,0,0
0,0,0,3,36,5,0,0,16,0,71,0,32,14,13,5,0
5,6,42,34,3,0,8,0,0,0,4,0,7,1,1,0,38
7,14,0,2,1,5,0,0,0,0,37,55,13,0,5,0,9
9,9,32,39,11,1,9,0,17,0,1,0,14,10,2,1,38
3,8,13,6,1,0,0,0,7,0,12,0,8,5,1,1,0
4,4,4,44,0,0,0,0,48,0,11,0,17,7,3,0,32
18,0,52,6,0,13,35,0,8,0,18,0,12,0,32,0,0
2,2,24,18,12,0,5,5,13,1,21,49,29,2,7,2,2
1,4,28,6,0,0,0,0,19,0,19,0,0,1,42,17,10
0,0,0,2,25,0,0,0,0,0,0,0,0,0,166,0,5
0,9,16,24,0,0,0,0,55,14,1,0,0,18,33,0,26
1,17,10,11,1,9,0,7,0,0,0,57,61,0,9,5,5
25,3,5,36,5,26,4,3,7,0,6,0,57,10,0,5,1
0,0,0,106,0,0,0,0,12,0,0,0,48,13,0,11,7
13,2,12,96,5,1,5,0,1,2,0,1,13,11,0,2,3
3,6,10,18,1,0,0,0,3,0,11,0,6,8,17,6,105
0,3,41,0,0,0,0,0,2,0,48,0,0,0,103,0,0
2,12,75,9,25,0,7,0,0,0,0,26,36,2,0,0,1
4,13,9,0,0,0,0,0,6,0,9,0,15,15,2,0,7
14,19,21,12,1,8,4,8,20,1,30,0,11,22,9,4,7
12,14,12,17,8,0,7,3,48,3,5,7,14,22,13,0,8
2,1,39,1,2,0,0,0,1,0,4,0,0,0,46,5,13
16,3,0,23,0,0,6,0,20,0,19,30,34,0,44,0,0
0,0,0,0,0,0,0,0,11,0,46,0,0,142,0,0,0
29,6,30,25,7,1,6,0,0,2,5,6,55,16,0,3,3
0,13,0,0,0,0,0,0,175,0,8,0,2,0,0,0,0
17,0,0,67,0,0,0,0,11,0,2,11,61,11,0,10,5
43,0,69,16,0,39,0,0,7,0,12,0,0,0,0,11,0
8,0,0,14,15,13,1,0,25,0,7,0,47,7,22,20,13
16,0,11,10,0,0,7,0,0,0,0,4,18,0,15,17,19
0,0,3,3,0,0,2,0,0,0,56,4,44,0,21,5,57
4,0,0,42,0,75,20,0,0,8,0,1,39,2,0,0,2
11,10,31,40,12,1,8,0,17,6,2,0,10,8,3,3,29
12,3,15,5,1,3,0,0,15,2,10,1,13,9,3,5,8
6,6,17,10,6,4,6,0,0,0,8,1,30,7,12,0,11
4,0,6,18,1,52,0,0,28,0,0,6,17,7,2,7,37
4,5,10,8,2,9,3,0,0,0,40,8,15,39,10,0,16
9,4,11,8,1,4,12,0,74,1,5,0,14,21,3,7,19
16,8,16,9,8,3,1,2,3,0,17,23,40,15,5,6,20
14,2,13,43,5,0,3,2,2,0,6,0,22,8,28,4,12
12,10,12,6,4,3,2,0,27,0,23,0,12,14,9,10,15
6,3,9,49,5,2,1,1,2,1,7,0,54,20,17,6,9
3,6,9,25,12,3,1,2,9,0,12,1,30,9,21,0,18
7,23,11,69,4,0,7,0,19,7,5,0,6,16,3,2,14
14,5,18,6,14,0,9,0,2,0,9,2,69,12,13,2,17
5,0,10,25,1,9,0,0,7,0,11,0,19,3,19,5,46
8,4,7,30,4,1,0,0,67,5,8,2,16,17,3,0,20
11,11,25,12,12,1,4,0,6,4,2,27,58,4,3,0,2
2,11,7,12,3,6,1,0,0,0,10,3,48,8,7,3,72
8,5,5,52,0,9,3,1,30,0,5,32,12,10,4,4,13
13,1,9,24,3,3,2,1,24,0,24,12,27,18,12,8,10
29,5,24,14,11,0,6,2,5,1,13,35,6,8,10,2,20
8,1,12,4,2,1,3,3,8,1,0,0,57,7,59,1,2
13,5,4,25,3,0,0,5,11,0,8,21,35,34,17,9,1
4,17,27,8,8,5,3,0,0,0,19,15,41,5,27,0,13
6,0,13,15,12,9,3,3,32,1,20,3,3,19,38,2,13
22,4,14,17,9,1,2,1,40,0,12,4,10,3,2,19,18
30,4,21,31,1,5,6,0,4,0,4,0,3,2,4,13,8
16,0,11,14,2,7,15,4,6,0,2,1,23,56,7,2,26
7,1,39,12,11,1,1,0,7,0,2,0,60,3,16,4,8
16,1,6,28,10,3,0,0,0,0,0,6,14,17,17,17,4
9,12,12,14,9,5,1,0,2,1,3,7,22,5,21,48,20
7,3,28,27,3,2,0,1,28,1,8,4,5,5,5,7,56
9,2,15,14,4,2,1,0,37,3,14,0,22,4,46,6,14
6,0,4,43,36,2,3,1,5,0,15,13,2,40,9,11,1
8,4,19,18,14,0,11,2,12,3,5,4,20,17,15,4,36
6,6,13,7,16,6,2,1,44,0,11,6,10,22,13,8,19
8,16,42,5,9,0,6,1,11,2,10,0,25,17,21,7,11
7,3,21,9,1,7,3,1,8,0,7,0,8,19,38,2,12
12,0,10,98,10,0,2,1,14,1,8,0,9,9,4,5,7
18,8,11,7,8,1,3,0,22,1,22,2,37,10,6,0,34
11,3,15,27,16,14,5,3,17,0,30,0,9,15,12,5,11
6,2,13,45,30,1,0,0,14,0,18,0,0,4,21,17,22
15,5,32,33,9,6,5,0,15,11,2,0,13,13,9,1,24
22,0,12,2,0,0,49,0,49,1,0,4,12,0,29,8,5
0,0,5,10,0,9,0,5,13,6,1,0,18,20,2,4,13
4,41,15,5,2,0,1,1,1,0,2,0,29,4,9,3,3
3,0,28,8,0,0,0,0,0,0,51,0,0,17,40,0,5
17,3,4,10,18,5,4,1,5,0,34,6,16,5,20,13,31
4,1,24,3,3,31,0,0,4,0,22,0,0,7,27,1,17
8,0,8,25,4,2,0,2,16,0,10,83,6,9,1,2,16
7,5,30,26,1,6,0,5,23,0,5,2,31,7,23,8,14
5,3,8,12,4,0,2,0,28,2,12,6,26,5,68,7,4
0,0,24,14,5,0,0,0,11,0,6,0,18,12,35,21,48
5,0,2,32,4,0,11,0,75,5,26,0,7,4,14,6,3
10,2,18,44,5,0,0,0,12,0,7,48,0,1,7,9,32
0,1,3,0,0,4,0,0,11,0,0,0,0,39,131,2,5
4,10,25,103,8,0,4,2,0,0,2,0,17,4,14,0,1
0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,77
2,4,11,8,7,0,7,3,10,1,9,0,9,13,4,0,9
41,1,16,29,0,2,0,0,1,0,10,30,29,8,2,0,24
2,1,1,13,12,0,0,2,17,0,13,0,34,22,12,0,14
5,43,8,5,0,5,29,0,13,7,0,1,16,20,0,8,35
6,4,30,13,19,4,0,0,32,1,30,2,25,17,4,0,7
0,3,23,22,12,5,0,3,20,1,35,0,15,19,14,6,15
11,5,33,22,1,1,0,4,17,0,17,0,18,4,8,5,45
8,0,4,5,8,0,1,2,113,0,4,0,4,3,32,3,5
6,0,4,6,48,0,0,0,0,0,44,6,30,10,38,0,3
15,0,19,3,1,2,0,3,27,0,20,3,31,7,0,0,12
9,4,40,11,19,2,6,0,3,3,1,2,22,8,31,0,7
0,0,21,0,0,3,0,0,0,0,12,39,22,0,29,0,12
6,9,6,4,9,0,0,0,4,2,3,12,16,1,51,2,11
6,5,9,16,8,0,2,1,18,0,4,8,10,50,35,4,17
23,0,12,7,2,1,5,2,3,0,11,36,33,24,4,1,27
13,6,12,19,1,3,10,6,9,0,27,6,17,26,14,9,14
10,5,6,10,8,1,2,0,21,0,17,0,32,31,30,11,7
2,3,13,13,4,0,1,0,115,3,1,0,5,12,13,2,7
9,2,8,10,16,0,0,0,30,0,4,0,21,7,9,4,4
14,31,5,10,11,0,2,3,3,0,23,11,20,25,3,10,21
2,1,5,4,0,0,0,0,42,0,5,42,29,5,34,9,17
0,0,26,2,0,2,0,0,11,0,0,7,1,3,60,33,3
1,0,13,21,3,3,0,0,3,0,14,0,4,0,1,0,15
1,3,28,0,2,0,0,0,4,0,29,0,3,10,101,4,9
37,17,6,25,1,2,11,6,14,0,3,18,4,6,9,7,11
7,5,1,6,0,1,6,1,6,0,2,0,5,5,10,1,6
0,2,1,6,0,0,0,0,52,0,6,0,3,0,107,0,3
0,0,0,20,0,0,0,0,33,0,5,0,0,0,108,9,22
0,4,9,45,20,5,0,6,19,3,3,0,40,10,2,6,22
2,0,19,32,15,8,0,3,13,2,10,0,48,8,17,0,14
8,0,9,28,1,0,10,4,5,0,16,10,12,30,29,9,21
12,8,2,51,4,7,0,0,3,1,1,0,49,11,8,5,29
6,1,36,7,46,0,3,0,8,0,6,0,14,3,7,7,2
14,1,40,32,8,0,1,4,7,11,7,0,8,4,7,8,40
3,7,30,10,7,6,3,0,33,0,23,0,8,17,28,6,11
10,8,51,14,19,2,7,0,0,0,1,0,15,8,10,1,3
14,3,0,13,18,0,1,1,32,0,6,16,20,30,14,8,15
6,2,3,32,8,1,3,3,17,1,5,0,15,36,17,0,43
9,6,10,23,9,8,5,7,10,3,5,0,4,22,16,12,44
0,2,55,12,0,0,1,0,14,18,1,18,12,0,18,2,42
2,0,38,17,0,0,1,0,0,0,19,12,26,0,26,7,6
17,0,11,21,6,0,0,0,31,0,22,0,12,4,3,9,15
5,0,20,16,11,0,4,7,13,2,32,3,37,0,38,1,3
19,0,10,15,1,0,1,1,0,0,2,0,26,8,59,23,14
2,0,13,10,11,4,1,0,3,0,10,0,50,5,50,1,32
7,0,5,23,5,5,1,1,1,3,2,0,13,1,6,10,7
11,12,21,33,8,0,0,0,14,1,5,0,17,14,45,0,13
0,8,49,24,1,0,0,0,3,0,35,0,2,0,13,27,33
1,9,5,19,0,8,3,0,74,0,5,0,12,27,8,1,18
0,0,5,11,7,0,0,0,23,0,0,0,3,1,0,0,3
16,2,10,14,9,4,13,4,25,0,6,3,19,28,21,4,13
2,1,10,15,3,11,2,1,14,0,5,0,9,19,85,2,15
1,0,0,1,8,3,0,0,0,0,13,58,73,0,0,9,0
7,7,26,50,8,1,4,0,4,1,22,18,15,11,2,0,15
8,3,23,17,22,0,1,0,12,0,5,0,10,7,18,11,26
21,2,9,11,8,1,8,2,12,0,41,22,15,3,28,5,2
5,3,9,0,1,0,0,0,6,0,6,0,0,28,101,9,26
13,8,5,11,3,1,4,1,13,2,11,3,34,5,16,2,8
2,1,32,35,8,0,0,4,0,1,1,50,35,3,0,4,16
5,10,10,11,9,0,10,0,4,2,0,11,57,0,18,8,8
4,3,5,10,0,6,0,1,22,3,5,0,54,28,16,2,14
3,4,50,33,64,0,2,0,0,0,0,0,2,4,8,0,3
23,11,37,15,21,0,13,0,3,0,6,0,23,4,5,0,2
1,2,2,68,3,0,0,0,113,0,2,1,1,0,1,0,0
12,13,17,21,6,1,3,3,51,2,1,0,10,20,19,3,10
2,5,21,8,12,3,0,0,44,0,43,0,6,11,4,2,32
1,0,0,26,1,0,0,1,134,0,2,0,0,9,3,0,0
1,9,6,64,34,0,0,0,6,0,15,0,13,12,19,0,15
0,0,19,2,2,0,0,0,19,28,48,0,25,0,13,0,37
12,2,3,35,12,0,5,0,11,0,9,0,3,15,27,0,30
9,7,21,2,7,6,4,0,12,0,7,0,1,8,71,6,31
50,0,31,0,0,0,0,0,0,0,0,30,0,12,0,0,19
6,4,3,2,2,0,0,0,42,0,4,0,16,0,54,0,27
0,0,0,40,0,0,0,0,0,0,36,0,72,0,0,0,50
9,3,24,5,6,0,5,0,49,2,7,24,1,6,2,12,12
11,0,10,16,2,3,0,0,118,0,1,0,2,0,1,0,16
9,16,34,43,31,1,7,0,8,0,11,0,21,8,0,1,3
2,2,48,1,1,0,1,0,11,0,25,0,5,20,69,6,2
8,2,4,0,0,3,9,0,0,0,4,0,165,0,0,0,0
8,5,17,11,2,12,4,2,9,0,5,5,28,33,35,9,6
7,0,19,9,19,0,0,1,68,0,0,5,56,0,4,6,1
4,16,16,0,0,0,0,0,1,0,18,0,0,27,22,7,85
0,0,25,22,0,8,0,0,38,0,0,16,38,10,10,0,0
21,3,14,20,5,4,4,1,6,3,7,0,23,20,16,1,43
2,0,11,3,0,0,0,0,0,0,15,112,47,5,0,0,1
11,5,44,18,4,2,5,2,0,0,9,0,25,8,6,2,52
9,0,0,7,5,0,0,0,4,0,8,0,16,3,5,0,26
6,3,7,28,41,0,0,0,63,0,7,10,27,0,0,5,0
2,1,22,23,6,22,0,0,17,3,9,0,5,15,18,4,45
5,8,23,12,26,0,3,0,7,0,17,0,4,0,65,3,0
17,9,6,28,3,19,6,1,5,2,11,0,18,11,18,2,36
1,7,16,29,4,2,0,6,12,8,1,0,7,23,12,13,52
0,0,0,0,0,10,0,0,0,0,0,22,15,0,0,0,9
8,15,11,22,0,6,2,0,5,7,17,0,12,18,48,11,11
47,0,0,0,24,0,0,0,7,0,49,0,35,0,14,0,21
9,5,26,24,6,0,0,10,6,1,6,1,45,0,14,4,34
0,0,0,22,0,0,0,0,33,0,54,64,24,0,0,0,0
2,3,11,9,3,0,0,0,31,3,1,0,16,13,12,2,18
0,12,16,28,0,3,0,0,42,0,47,0,14,5,16,2,9
12,8,0,4,5,9,0,0,5,11,6,9,51,18,0,7,17
4,0,2,1,0,0,0,0,26,0,53,0,4,1,62,0,0
9,3,11,6,3,4,1,0,15,5,6,0,69,4,6,8,19
14,0,10,32,10,10,3,0,40,0,23,0,11,9,10,10,11
6,0,34,3,5,0,1,1,27,0,3,0,2,2,106,2,3
0,3,15,5,0,0,7,0,33,0,0,29,20,6,39,0,0
0,0,1,4,7,24,0,0,9,0,6,0,0,6,14,0,5
0,9,25,30,4,0,0,0,24,0,8,9,15,13,8,19,26
3,9,13,4,4,5,2,0,8,0,14,0,6,14,1,2,2
2,1,14,13,0,59,1,0,22,4,8,3,8,1,22,15,19
3,5,7,48,34,0,3,0,7,0,18,0,4,4,6,14,4
12,10,21,49,3,3,2,2,15,0,10,6,11,17,15,9,4
24,2,7,53,7,3,0,0,14,0,11,10,19,18,6,10,9
2,6,17,38,26,1,0,0,14,1,9,0,8,15,20,6,29
10,9,9,30,0,48,16,4,10,1,22,5,2,5,16,0,5
25,6,25,13,1,0,0,0,22,0,5,17,17,17,14,0,31
3,0,13,26,1,11,1,5,8,0,0,0,8,14,60,4,21
11,4,14,21,1,15,8,1,2,2,2,46,35,1,2,6,2
0,0,0,0,0,0,0,0,20,0,0,0,4,32,132,9,0
35,14,2,20,7,3,5,0,18,7,8,15,22,17,6,7,7
6,0,0,11,2,0,6,5,36,0,7,2,24,25,59,9,0
17,9,11,20,10,0,4,1,6,2,5,2,75,15,10,1,4
12,11,10,9,8,2,5,0,10,0,1,0,18,12,4,5,83
13,10,11,6,1,34,0,0,7,0,7,9,69,15,2,0,10
0,0,22,88,0,6,0,0,10,0,1,5,17,0,25,0,20
15,1,43,5,0,0,0,13,3,0,14,0,25,1,35,7,31
10,2,10,5,0,2,0,0,8,0,3,10,37,33,1,3,7
11,1,11,15,1,3,0,6,4,10,3,0,1,7,59,5,56
11,4,13,32,4,0,2,0,33,0,22,6,37,9,3,0,14
0,26,3,17,0,6,4,10,1,0,15,1,12,42,8,1,47
9,9,14,17,7,0,4,0,0,0,4,42,43,10,4,12,17
3,0,7,2,4,5,0,2,23,0,88,23,11,1,3,5,7
9,2,32,0,0,7,11,0,0,0,0,78,36,0,8,0,13
15,3,14,12,4,1,3,2,20,0,10,0,17,12,53,14,13
20,1,17,12,5,1,3,0,42,3,12,6,22,10,12,2,23
15,0,4,11,13,0,5,0,33,0,4,0,9,0,85,15,0
1,0,12,6,4,0,3,0,48,0,43,9,17,0,33,0,19
11,13,32,23,21,0,4,2,18,3,16,0,10,10,16,2,11
1,1,11,2,2,28,4,0,0,17,0,42,24,1,20,12,0
6,2,4,63,4,0,3,0,66,0,0,0,4,3,23,0,14
9,3,39,2,1,3,2,0,21,0,23,0,10,16,10,13,39
2,2,0,8,1,0,1,0,50,0,30,0,1,2,74,21,1
8,6,5,3,10,0,2,0,4,0,0,127,16,3,3,3,3
13,4,19,41,5,1,5,0,18,1,0,1,12,11,1,1,58
16,0,7,42,2,0,0,0,7,0,8,0,30,0,49,0,18
0,8,9,2,3,0,1,0,45,0,0,37,44,0,19,0,0
0,0,2,22,2,29,3,0,20,0,26,2,20,2,17,3,46
1,3,5,29,12,6,0,7,33,2,14,6,0,10,17,4,43
12,7,19,5,8,0,3,0,9,1,0,37,7,7,7,2,14
4,7,25,7,26,3,2,0,0,3,17,25,39,4,13,0,16
3,1,9,34,3,0,0,0,28,0,0,0,46,8,5,1,56
1,1,18,11,5,11,6,0,90,2,1,0,18,1,20,0,7
5,2,10,34,0,7,3,0,8,1,38,0,16,0,40,4,21
11,2,5,4,16,14,4,1,35,0,46,0,3,35,8,1,7
4,4,33,10,8,29,1,4,21,2,6,5,42,1,0,1,22
0,9,9,11,4,9,0,0,3,0,2,50,13,2,6,0,2
7,4,26,34,5,0,5,0,13,3,1,53,4,4,2,1,31
15,2,10,15,11,4,3,0,16,0,8,38,5,7,31,9,18
27,0,0,4,18,0,0,0,59,1,8,47,0,15,3,0,14
6,3,12,25,4,9,2,0,5,0,10,59,14,4,14,12,14
0,6,27,76,14,0,2,1,0,0,6,0,0,27,7,0,28
1,34,8,13,1,0,0,0,0,0,0,19,10,0,10,0,0
6,15,2,7,20,0,2,1,7,0,2,0,9,7,2,9,12
12,7,6,23,3,7,9,1,68,10,5,2,17,8,2,1,11
0,0,19,33,0,3,0,1,15,9,4,0,6,7,9,3,83
7,0,12,13,6,14,5,0,34,2,14,0,24,0,30,18,15
12,13,17,6,0,7,0,0,20,0,22,14,10,4,4,7,56
11,4,46,8,4,25,3,0,8,0,5,0,40,3,19,4,12
11,0,9,12,0,0,0,0,0,0,26,0,50,18,9,0,62
14,2,15,25,6,0,9,3,8,3,23,0,23,9,25,9,19
4,2,33,15,6,6,8,1,0,0,5,0,38,7,25,1,43
24,2,48,7,10,0,8,0,0,0,3,3,35,1,6,0,48
15,0,5,9,0,0,0,0,0,0,4,84,38,4,0,22,12
15,6,32,17,11,5,6,0,14,0,1,21,22,20,6,2,13
9,10,21,11,8,0,2,0,4,0,2,22,32,5,0,11,1
3,10,12,31,3,0,0,11,12,12,7,0,45,6,20,0,21
51,17,1,28,5,0,7,1,31,0,4,0,4,19,10,1,15
14,0,4,33,0,0,9,11,5,0,18,0,0,31,33,9,25
3,8,15,11,0,4,0,8,1,0,7,2,47,0,16,3,9
18,6,5,6,0,0,0,0,41,0,13,0,2,0,68,20,14
19,4,16,11,14,0,15,6,9,0,6,5,22,36,12,6,12
0,1,11,57,4,0,1,0,87,0,0,0,4,22,7,0,0
5,4,3,18,2,0,1,1,5,0,18,17,6,6,18,1,29
8,0,7,8,1,0,0,0,0,0,3,0,1,0,0,0,6
0,0,0,0,0,0,0,0,15,0,0,0,0,0,114,0,18
6,4,24,37,6,5,4,0,21,2,3,0,4,7,7,0,43
9,8,35,29,11,4,13,2,0,0,8,7,56,3,1,2,5
1,0,54,8,5,0,0,6,47,2,0,0,38,0,17,0,15
